trial_number,model_name,display_name,hyperparameters,selection_status,validation_verdict,error_message,rmse,mae,r2,composite_score,test_rmse,test_mae,test_r2,test_composite_score,validation_pass_rate,failed_count,hard_failed_count,warning_count,suspicious_count,durability_caution_count,dataset_anomaly_count
463,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12919791999598834, ""max_depth"": 6, ""min_child_weight"": 6.174528147434385, ""subsample"": 0.733007314696712, ""colsample_bytree"": 0.6662754671201762, ""reg_alpha"": 0.0010415960848501585, ""reg_lambda"": 3.6960457996984246}",no_improvement,WARN,,3.604367488075133,2.24517485203294,0.9485124016858043,0.9209669394374763,2.6168367557071335,1.6669413262095978,0.9735854609470017,0.9457020012398152,0.2824427480916031,0,0,188,63,188,79
464,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12041335640284664, ""max_depth"": 6, ""min_child_weight"": 8.435812419683135, ""subsample"": 0.7192065200137279, ""colsample_bytree"": 0.6455265991652964, ""reg_alpha"": 0.001807562377292248, ""reg_lambda"": 2.601946061092808}",no_improvement,WARN,,3.5925843195811575,2.2467113602922013,0.9488325862040121,0.9212207256044862,2.6619072096376817,1.7424066027209213,0.97266773649323,0.9443638545432269,0.2824427480916031,0,0,188,68,188,83
465,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11461141766237692, ""max_depth"": 6, ""min_child_weight"": 6.932287512689679, ""subsample"": 0.6962634035896262, ""colsample_bytree"": 0.6679434034342346, ""reg_alpha"": 0.0006721487504780638, ""reg_lambda"": 3.815521191531161}",no_improvement,WARN,,3.6567821915265477,2.2812457244716238,0.9468830991432791,0.9195341412103768,2.606119112507306,1.6747453679447386,0.973801387188429,0.9458740558666768,0.2824427480916031,0,0,188,64,188,80
466,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12368636000704564, ""max_depth"": 6, ""min_child_weight"": 9.025591763570368, ""subsample"": 0.7272954770836857, ""colsample_bytree"": 0.682721011016468, ""reg_alpha"": 0.0011638761200719328, ""reg_lambda"": 4.925291300662271}",no_improvement,WARN,,3.5615157737518075,2.2424075237396996,0.949662154080056,0.9219326819512219,2.681440177604687,1.7172863011616177,0.9722651386705753,0.9441091231047005,0.2824427480916031,0,0,188,67,188,82
467,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12629577009900078, ""max_depth"": 6, ""min_child_weight"": 8.934296507939951, ""subsample"": 0.734787256777876, ""colsample_bytree"": 0.6882287869520213, ""reg_alpha"": 0.0007938153746540278, ""reg_lambda"": 5.317498199991083}",new_best,WARN,,3.5064004456624085,2.198965682048532,0.9512851298170475,0.9234433617041787,2.623144772279545,1.678971436888425,0.9734579603096642,0.945506705251639,0.2824427480916031,0,0,188,65,188,81
468,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.13676077888305904, ""max_depth"": 6, ""min_child_weight"": 9.244107160948928, ""subsample"": 0.7256231664627483, ""colsample_bytree"": 0.6575861969003769, ""reg_alpha"": 0.0003595197983594855, ""reg_lambda"": 0.515741758311021}",no_improvement,WARN,,3.685358495564887,2.2902977129041617,0.9461452312064935,0.9188580693661307,2.6434557019011575,1.7207885992110181,0.9730453406188925,0.9448598439723362,0.2824427480916031,0,0,188,66,188,81
469,LGBMRegressor,LightGBM,"{""n_estimators"": 300, ""learning_rate"": 0.1553912668810739, ""num_leaves"": 55, ""min_child_samples"": 27, ""subsample"": 0.863190674903399, ""colsample_bytree"": 0.7437555815484618, ""reg_lambda"": 8.993167235449576}",no_improvement,WARN,,3.6264825560616716,2.261206229761336,0.9477542144311007,0.9203365949372728,2.882416741089962,1.8191955628389598,0.9679518239951407,0.9394010922497239,0.2824427480916031,0,0,188,64,188,81
470,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 9.011804007495918, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 4.968388241826958}",no_improvement,WARN,,3.9108973909926377,2.663079326120362,0.9394101178378108,0.9115464267343527,3.429616687642253,2.437079789861401,0.9546287294263025,0.9241857090693313,0.2824427480916031,0,0,188,65,188,81
471,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12455409290675648, ""max_depth"": 6, ""min_child_weight"": 9.146959582455516, ""subsample"": 0.7323244544128844, ""colsample_bytree"": 0.6941048466706818, ""reg_alpha"": 0.0009640112182808355, ""reg_lambda"": 4.592458906552629}",no_improvement,WARN,,3.5209957375423,2.224580572342218,0.9508004847853329,0.9229471415540238,2.6749239301641143,1.7324759501723124,0.9723997735025345,0.9441557330399278,0.2824427480916031,0,0,188,65,188,80
472,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12606808845179546, ""max_depth"": 6, ""min_child_weight"": 9.363300002677118, ""subsample"": 0.7395147614658851, ""colsample_bytree"": 0.6996903683207654, ""reg_alpha"": 0.001035052770743224, ""reg_lambda"": 4.316881141917453}",no_improvement,WARN,,3.6420286355239724,2.2732237831492608,0.9474665364653136,0.9199628498704048,2.819204208319732,1.760162858742748,0.9693420688847721,0.9410443818321558,0.2824427480916031,0,0,188,66,188,82
473,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1422485937981487, ""max_depth"": 6, ""min_child_weight"": 9.062031240060364, ""subsample"": 0.7333904891939264, ""colsample_bytree"": 0.6718030154426605, ""reg_alpha"": 0.0010363385688437429, ""reg_lambda"": 5.5597527750403355}",no_improvement,WARN,,3.534538708419478,2.260200354729387,0.9504822173438419,0.9224591777226744,2.7917363346027884,1.7556484345070245,0.9699365670009378,0.9416361555031132,0.2824427480916031,0,0,188,64,188,80
474,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.14370988159142925, ""max_depth"": 6, ""min_child_weight"": 9.641209079539639, ""subsample"": 0.734629875456952, ""colsample_bytree"": 0.6850085854320691, ""reg_alpha"": 0.0009131069028856155, ""reg_lambda"": 5.6981507765605155}",no_improvement,WARN,,3.645299151563637,2.2706311219877575,0.9474172920787991,0.9199165340847164,2.7272330857004703,1.727302829423304,0.9713097529518582,0.9431192014159464,0.2824427480916031,0,0,188,63,188,80
475,XGBRegressor,XGBoost,"{""n_estimators"": 150, ""learning_rate"": 0.1415537239040893, ""max_depth"": 6, ""min_child_weight"": 9.196595522970393, ""subsample"": 0.7391292275013506, ""colsample_bytree"": 0.6933525764258911, ""reg_alpha"": 0.0004687433490488464, ""reg_lambda"": 5.40721526285938}",no_improvement,WARN,,3.684727423977015,2.4421582551130503,0.946265478539375,0.918045180871985,3.166188413151047,2.226574231342228,0.9613309694265826,0.9311058783609757,0.2824427480916031,0,0,188,68,188,83
476,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1328664884507595, ""max_depth"": 6, ""min_child_weight"": 9.08416225431143, ""subsample"": 0.7325508743779652, ""colsample_bytree"": 0.6733578910358525, ""reg_alpha"": 0.0006493056378937031, ""reg_lambda"": 4.843698055237689}",no_improvement,WARN,,3.5495175888121437,2.22958087082298,0.9499093847739755,0.9222487575055756,2.711604613064134,1.686727943587439,0.9716376310519531,0.9436674933242623,0.2824427480916031,0,0,188,66,188,81
477,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.13108886869273384, ""max_depth"": 6, ""min_child_weight"": 9.404669301634826, ""subsample"": 0.7314476393142045, ""colsample_bytree"": 0.6807836597845317, ""reg_alpha"": 0.0007456867431375446, ""reg_lambda"": 0.005696347972061082}",no_improvement,WARN,,3.665143569413066,2.3015804873056824,0.9467427598635609,0.9192590807309488,2.6214738783516394,1.7457602768663267,0.9734917631014147,0.9451631469657535,0.2824427480916031,0,0,188,68,188,83
478,ExtraTreesRegressor,ExtraTrees,"{""n_estimators"": 800, ""max_depth"": 10, ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""log2""}",no_improvement,WARN,,4.962436207585294,3.710924453667862,0.9026810927743865,0.8797577230787941,4.583137704699145,3.4852402779112746,0.9189756442520858,0.8912777371444096,0.2824427480916031,0,0,188,68,188,84
479,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.14840637881118876, ""max_depth"": 6, ""min_child_weight"": 9.070347941433308, ""subsample"": 0.7412878924896663, ""colsample_bytree"": 0.6736276365302621, ""reg_alpha"": 0.0009284598813197244, ""reg_lambda"": 4.526992650436738}",no_improvement,WARN,,3.693695423460406,2.3242936411836994,0.9459685256418856,0.918495271033326,2.798745846393642,1.7724535820430585,0.9697854105062109,0.94139688106535,0.2824427480916031,0,0,188,66,188,81
480,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 9.159393262783382, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 0.21122560486518954}",no_improvement,WARN,,3.8080082375864164,2.5497855562682603,0.94256092810828,0.9145847548781461,3.292811134475914,2.3045110853851942,0.9581762069170204,0.9279309160887192,0.2824427480916031,0,0,188,67,188,83
481,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.13570126679484001, ""max_depth"": 6, ""min_child_weight"": 9.524038792198011, ""subsample"": 0.7310416214380092, ""colsample_bytree"": 0.684377129477093, ""reg_alpha"": 0.000583178382557689, ""reg_lambda"": 4.490148224634052}",no_improvement,WARN,,3.570090280314777,2.2481902296767275,0.9495347085238274,0.9217406856291068,2.6760092266185653,1.720733799847568,0.972377372488192,0.9442000179327814,0.2824427480916031,0,0,188,64,188,80
482,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12004500666664673, ""max_depth"": 6, ""min_child_weight"": 8.953573282706696, ""subsample"": 0.7389521894962824, ""colsample_bytree"": 0.6756017383246575, ""reg_alpha"": 0.0010088940443359275, ""reg_lambda"": 3.700637385652245}",no_improvement,WARN,,3.5975074613127935,2.2825036382193007,0.9488081427153101,0.9209416701739502,2.651609487572255,1.6719160410487048,0.9728787999223394,0.9449708138117426,0.2824427480916031,0,0,188,66,188,82
483,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1271831697258227, ""max_depth"": 6, ""min_child_weight"": 9.15996125350274, ""subsample"": 0.7282541459435807, ""colsample_bytree"": 0.6675421825859972, ""reg_alpha"": 0.0013365546863276705, ""reg_lambda"": 5.1332446196726185}",no_improvement,WARN,,3.5579270141328534,2.2578946673893885,0.9497334558142885,0.9219172672131244,2.672173927727193,1.7405763002530694,0.9724564941245714,0.9441658271376785,0.2824427480916031,0,0,188,64,188,79
484,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.13969805077327727, ""max_depth"": 6, ""min_child_weight"": 8.924156977391103, ""subsample"": 0.7270556210239474, ""colsample_bytree"": 0.6900599114943611, ""reg_alpha"": 0.0003302492794486687, ""reg_lambda"": 5.991148336661424}",no_improvement,WARN,,3.603608772105102,2.2724878453756587,0.9485456186036778,0.9208333258767925,2.7349405002795533,1.7504839522566722,0.9711473611906488,0.9428306815819426,0.2824427480916031,0,0,188,68,188,83
485,RandomForestRegressor,RandomForest,"{""n_estimators"": 300, ""max_depth"": 10, ""min_samples_split"": 3, ""min_samples_leaf"": 4, ""max_features"": null}",no_improvement,WARN,,4.932384984524833,3.5115879439320863,0.903531458719707,0.88156331023231,4.6442423250847575,3.2707839652856814,0.9168007295361004,0.8909737825138234,0.2824427480916031,0,0,188,66,188,82
486,HistGradientBoostingRegressor,HistGradientBoosting,"{""learning_rate"": 0.010147536315635036, ""max_depth"": 3, ""max_leaf_nodes"": 24, ""min_samples_leaf"": 14, ""l2_regularization"": 0.003983324125487226}",no_improvement,WARN,,8.60013476059358,6.842182906475374,0.7079126539872191,0.7522641106832986,8.764609471244684,6.981809791609147,0.7036841288273786,0.7478839525169687,0.2824427480916031,0,0,188,76,188,91
487,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1183425461586705, ""max_depth"": 6, ""min_child_weight"": 9.336794236618147, ""subsample"": 0.7356607427160848, ""colsample_bytree"": 0.6880258256212699, ""reg_alpha"": 0.0007769829272958999, ""reg_lambda"": 3.2600532574269465}",no_improvement,WARN,,3.5971928657222163,2.2349557271081677,0.9487025088963728,0.921183025814244,2.6600163424386225,1.749030993460141,0.9727065532667776,0.9443647819771892,0.2824427480916031,0,0,188,65,188,81
488,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.13035378035774564, ""max_depth"": 6, ""min_child_weight"": 9.042693354879146, ""subsample"": 0.7251040076006495, ""colsample_bytree"": 0.6773139866490988, ""reg_alpha"": 0.0013423732294041753, ""reg_lambda"": 4.459683860295377}",no_improvement,WARN,,3.582141636137357,2.258700608563447,0.9492143580707877,0.9214150080882304,2.5956833636075958,1.6801271506706712,0.9740107826438703,0.946053853715771,0.2824427480916031,0,0,188,64,188,79
489,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12132429012222264, ""max_depth"": 6, ""min_child_weight"": 8.864286826549781, ""subsample"": 0.7402941030338115, ""colsample_bytree"": 0.7006036853245602, ""reg_alpha"": 0.0005956301709043137, ""reg_lambda"": 3.886955602564265}",no_improvement,WARN,,3.587002625636675,2.2343878602454508,0.9490215420024043,0.9214258578562805,2.796829450356157,1.7846198385307042,0.9698267742445736,0.9413676265806972,0.2824427480916031,0,0,188,67,188,82
490,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 9.132310850538852, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 6.0263447330524285}",no_improvement,WARN,,3.910286103440606,2.6805401908862065,0.9394414213572935,0.911465812704572,3.388863740416139,2.459304185954981,0.9557005853053532,0.9249572615612809,0.2824427480916031,0,0,188,66,188,82
491,CatBoostRegressor,CatBoost,"{""iterations"": 800, ""learning_rate"": 0.024711196233517765, ""depth"": 10, ""l2_leaf_reg"": 6.51254626444792, ""bagging_temperature"": 0.8329933657093052, ""random_strength"": 1.2467411857935715}",no_improvement,WARN,,4.029173099029371,2.7329758331051552,0.9356541610157134,0.9083544096308223,3.220375883165979,2.3082221933802747,0.9599960472825668,0.9294788884536967,0.2824427480916031,0,0,188,67,188,83
492,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11274990352245337, ""max_depth"": 6, ""min_child_weight"": 8.864481367897787, ""subsample"": 0.7255999798798444, ""colsample_bytree"": 0.6752007033610916, ""reg_alpha"": 0.001572384496694245, ""reg_lambda"": 0.002052637592995633}",no_improvement,WARN,,3.685905059704897,2.304067010198858,0.9461663823583842,0.9187789116086771,2.6220511159012037,1.7258818275147063,0.9734800878110328,0.9452637875172114,0.2824427480916031,0,0,188,66,188,82
493,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.14567151094309422, ""max_depth"": 6, ""min_child_weight"": 9.356141764124029, ""subsample"": 0.7444268790122837, ""colsample_bytree"": 0.6725810594400099, ""reg_alpha"": 0.0010817768975380994, ""reg_lambda"": 4.915564395424122}",no_improvement,WARN,,3.6480216495574944,2.3021642085792617,0.9472593574518292,0.919652571036967,2.852839073627117,1.7961734677852135,0.968606168545607,0.9401451675876206,0.2824427480916031,0,0,188,67,188,82
494,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11030979889468279, ""max_depth"": 6, ""min_child_weight"": 9.006654390614788, ""subsample"": 0.7055694589907217, ""colsample_bytree"": 0.673614430721524, ""reg_alpha"": 0.0016090168535672046, ""reg_lambda"": 2.821196155117389}",no_improvement,WARN,,3.6834983811981603,2.3166283969549584,0.9462558735422164,0.9187687873627441,2.655264983456793,1.7539795943067917,0.9728039700699936,0.9444331541216255,0.2824427480916031,0,0,188,65,188,81
495,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1326615649041101, ""max_depth"": 6, ""min_child_weight"": 9.934905161486906, ""subsample"": 0.735786392343402, ""colsample_bytree"": 0.6675491938531685, ""reg_alpha"": 0.0009013151598648277, ""reg_lambda"": 3.4607184887541695}",no_improvement,WARN,,3.548923461100233,2.256934300069941,0.9500435106502007,0.9221428637677962,2.7105850662148305,1.7207675288393276,0.9716589551989152,0.943495996400496,0.2824427480916031,0,0,188,67,188,82
496,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1322918037202961, ""max_depth"": 6, ""min_child_weight"": 9.924665917947976, ""subsample"": 0.679359154623552, ""colsample_bytree"": 0.6559337820351724, ""reg_alpha"": 0.0007759665303077146, ""reg_lambda"": 0.33197069914359134}",no_improvement,WARN,,3.632343843617067,2.2747906190277383,0.9477461337312476,0.9201746536980636,2.7808613849510437,1.797126919748584,0.9701703294356243,0.9416255523394846,0.2824427480916031,0,0,188,62,188,79
497,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.13925192896712513, ""max_depth"": 6, ""min_child_weight"": 9.587893594252558, ""subsample"": 0.7375295690772853, ""colsample_bytree"": 0.660482574187961, ""reg_alpha"": 0.0019785551875729102, ""reg_lambda"": 3.144492267284006}",no_improvement,WARN,,3.582143202372823,2.2429164201472767,0.9490432610098012,0.9214528232851484,2.871381295287766,1.8177842218729565,0.9681967496454885,0.9396383935491474,0.2824427480916031,0,0,188,68,188,83
498,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10848419153646426, ""max_depth"": 6, ""min_child_weight"": 9.89101872432413, ""subsample"": 0.7338809949159556, ""colsample_bytree"": 0.6639691305700449, ""reg_alpha"": 0.0007464627091178697, ""reg_lambda"": 3.6640228719438324}",no_improvement,WARN,,3.5748221609286013,2.2373103996364363,0.949370605090176,0.9216860886813988,2.56958264986125,1.683410562223648,0.9745308203697804,0.946559930474092,0.2824427480916031,0,0,188,66,188,81
499,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1551337991969734, ""max_depth"": 6, ""min_child_weight"": 8.727231771446682, ""subsample"": 0.6905578287631772, ""colsample_bytree"": 0.6664204623656612, ""reg_alpha"": 0.0002638095726581724, ""reg_lambda"": 2.174603979358889}",no_improvement,WARN,,3.605821847220433,2.2656157224521145,0.9485564524801171,0.9208441426407081,2.5732233817906134,1.6604813219829293,0.9744585968547461,0.9466163758227263,0.2824427480916031,0,0,188,62,188,77
500,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 8.790246857447631, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 2.7524279756744106}",no_improvement,WARN,,3.846810798890863,2.607057379734027,0.9413838609985407,0.9133601018494164,3.3584290752499557,2.376467275362248,0.9564926996169693,0.9260926707720062,0.2824427480916031,0,0,188,66,188,82
501,LGBMRegressor,LightGBM,"{""n_estimators"": 400, ""learning_rate"": 0.04280919528621759, ""num_leaves"": 39, ""min_child_samples"": 17, ""subsample"": 0.7170864719268772, ""colsample_bytree"": 0.9471416327847669, ""reg_lambda"": 0.06577972537172841}",no_improvement,WARN,,3.822769963231127,2.3715474207304776,0.9420818539452129,0.9152394413047487,3.045090538382156,1.9915278953179636,0.9642323675750667,0.9350143322547877,0.2824427480916031,0,0,188,66,188,82
502,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11492795419468231, ""max_depth"": 6, ""min_child_weight"": 9.534679566799388, ""subsample"": 0.720597748036919, ""colsample_bytree"": 0.6636236395103867, ""reg_alpha"": 0.00045949443759759, ""reg_lambda"": 3.7704645333379134}",no_improvement,WARN,,3.5993072149426424,2.278267628833036,0.9487443452290902,0.9209210430985333,2.5697048888722858,1.701464179242239,0.9745283970958041,0.946455490480947,0.2824427480916031,0,0,188,64,188,79
503,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12438059922728885, ""max_depth"": 6, ""min_child_weight"": 8.814897458337557, ""subsample"": 0.7452255981161051, ""colsample_bytree"": 0.7122599462185245, ""reg_alpha"": 0.000962757698915687, ""reg_lambda"": 3.192918048926818}",no_improvement,WARN,,3.59764009128709,2.28456440017416,0.9487651258128474,0.9209152505565238,2.7142971548054695,1.7400675623443298,0.9715812771300685,0.9433112403049215,0.2824427480916031,0,0,188,66,188,82
504,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.132177657406087, ""max_depth"": 6, ""min_child_weight"": 9.740453953771663, ""subsample"": 0.7076088549063166, ""colsample_bytree"": 0.6667876441373525, ""reg_alpha"": 0.001997813859450813, ""reg_lambda"": 0.031168859766709852}",no_improvement,WARN,,3.713925616420967,2.3161993470947793,0.9453579185118256,0.9180721084780636,2.5163913871481727,1.6766273012710986,0.9755743486257353,0.9476625149631048,0.2824427480916031,0,0,188,62,188,78
505,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10590088567262713, ""max_depth"": 6, ""min_child_weight"": 8.634807443383231, ""subsample"": 0.7202103573450144, ""colsample_bytree"": 0.6682360073141203, ""reg_alpha"": 0.0013736071166202174, ""reg_lambda"": 0.13847288425628945}",no_improvement,WARN,,3.592779997380726,2.2495410082794165,0.9488549348167403,0.9212086817202669,2.7026027229070984,1.7580373339166375,0.9718256312757676,0.9434481910329887,0.2824427480916031,0,0,188,64,188,80
506,ExtraTreesRegressor,ExtraTrees,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_split"": 6, ""min_samples_leaf"": 3, ""max_features"": 1.0}",no_improvement,WARN,,4.419280030653114,3.0475593609698164,0.9225683609263461,0.8971421750911772,3.9859585328925586,2.7589951131657426,0.9387148396672257,0.909735936100373,0.2824427480916031,0,0,188,64,188,80
507,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11587886924162646, ""max_depth"": 6, ""min_child_weight"": 9.221761192834482, ""subsample"": 0.7000930440629552, ""colsample_bytree"": 0.6797837592458819, ""reg_alpha"": 0.0037591112251575145, ""reg_lambda"": 1.8846673433117973}",no_improvement,WARN,,3.658672422095111,2.3002288865779903,0.9469039463547093,0.9194064623750708,2.4951260368576262,1.6633679349816006,0.9759854335589729,0.9481610690539095,0.2824427480916031,0,0,188,63,188,79
508,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.14390702797665644, ""max_depth"": 6, ""min_child_weight"": 8.836806271936046, ""subsample"": 0.7299739723500905, ""colsample_bytree"": 0.6646857366761861, ""reg_alpha"": 0.000569175447842214, ""reg_lambda"": 4.442338635000983}",no_improvement,WARN,,3.6065579409159945,2.240932005598649,0.9484519453054263,0.9209418355711735,2.778087058882842,1.7492392670536814,0.9702298188813968,0.9419531023420994,0.2824427480916031,0,0,188,66,188,81
509,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10278747015138137, ""max_depth"": 6, ""min_child_weight"": 8.532868270585508, ""subsample"": 0.7104804049869222, ""colsample_bytree"": 0.6724362991771347, ""reg_alpha"": 0.00231653173092986, ""reg_lambda"": 5.977603470347897}",no_improvement,WARN,,3.518975340644772,2.21471229476328,0.9509686279087728,0.9230818649155059,2.6784390622152174,1.7891664745620262,0.9723271866256413,0.9437640633040062,0.2824427480916031,0,0,188,64,188,80
510,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 7.2290770221191005, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 6.166287372291689}",no_improvement,WARN,,3.896252813492956,2.651367633036276,0.9399134046294556,0.9119703949305884,3.3804436129944815,2.4376701444656628,0.9559204485693317,0.925264348693835,0.2824427480916031,0,0,188,66,188,82
511,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.03029185601109301, ""max_depth"": 6, ""min_child_weight"": 8.368472503985918, ""subsample"": 0.6882661741206019, ""colsample_bytree"": 0.6569028773906805, ""reg_alpha"": 0.0022132988002615205, ""reg_lambda"": 6.041137705358162}",no_improvement,WARN,,3.7852741474393694,2.5425757791429477,0.9432794871767044,0.9151621191247865,3.1514352395506506,2.2572696130947594,0.9616904943295923,0.9312486899238687,0.2824427480916031,0,0,188,68,188,84
512,RandomForestRegressor,RandomForest,"{""n_estimators"": 450, ""max_depth"": null, ""min_samples_split"": 7, ""min_samples_leaf"": 1, ""max_features"": ""log2""}",no_improvement,WARN,,4.433971768070592,3.1627195063309266,0.9222674071510685,0.8961938502779814,3.93335515859732,2.8472806914745674,0.9403217473362874,0.9104621785792147,0.2824427480916031,0,0,188,66,188,82
513,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10700484416144872, ""max_depth"": 6, ""min_child_weight"": 9.110767109266016, ""subsample"": 0.7457811292618205, ""colsample_bytree"": 0.6893812976659651, ""reg_alpha"": 0.0011846363224359785, ""reg_lambda"": 4.204711375556514}",no_improvement,WARN,,3.553225230400006,2.269683728349624,0.9499414619341516,0.9219794735810786,2.737025957247773,1.7749782512542467,0.9711033427723079,0.9426496529697876,0.2824427480916031,0,0,188,67,188,83
514,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12052160626710706, ""max_depth"": 6, ""min_child_weight"": 9.265447980859784, ""subsample"": 0.7461052975060666, ""colsample_bytree"": 0.6864865397864475, ""reg_alpha"": 0.0016104727214899346, ""reg_lambda"": 3.8709812135674393}",no_improvement,WARN,,3.6495450667932916,2.2873512427334584,0.947222025976596,0.9197035366622421,2.8036425248352153,1.7920655968153925,0.9696795912824747,0.9411851905485958,0.2824427480916031,0,0,188,66,188,82
515,HistGradientBoostingRegressor,HistGradientBoosting,"{""learning_rate"": 0.14810280687023605, ""max_depth"": null, ""max_leaf_nodes"": 57, ""min_samples_leaf"": 18, ""l2_regularization"": 0.2694081515930559}",no_improvement,WARN,,3.868056815050694,2.5035459951473973,0.9406858370402652,0.913435388573183,3.1576421911266457,2.1333431892251378,0.9615394397179212,0.9318157869110923,0.2824427480916031,0,0,188,66,188,84
516,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10307188500956783, ""max_depth"": 6, ""min_child_weight"": 9.09692294686854, ""subsample"": 0.7357046629097672, ""colsample_bytree"": 0.696033966065282, ""reg_alpha"": 0.0009408822205601896, ""reg_lambda"": 2.724592448569581}",no_improvement,WARN,,3.63542081435448,2.2712487025983457,0.9475830031906176,0.9201022678938108,2.6476005343309126,1.70834065773468,0.9729607467030652,0.9448462490284102,0.2824427480916031,0,0,188,67,188,82
517,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11416668697317327, ""max_depth"": 6, ""min_child_weight"": 9.401809801032378, ""subsample"": 0.7457837056704328, ""colsample_bytree"": 0.6751171995052475, ""reg_alpha"": 0.0011488147525511195, ""reg_lambda"": 3.349727520292162}",no_improvement,WARN,,3.5385701676854024,2.2342536458198436,0.9503223499067499,0.9225008577293503,2.6424838588552713,1.7144395889386517,0.9730651562586604,0.9449153799412124,0.2824427480916031,0,0,188,67,188,82
